place_id,device_serial,device_product,item_id,item_name,order_count
5994626,0,79.0,5995472,Værebro Mix,3
5994626,0,79.0,5995475,Chili Cheese Nuggets 5 stk,5
5994626,0,79.0,5995477,Kyllingesalat,6
5994626,0,79.0,5995482,Engelsk Bøf,2
5994626,0,79.0,5995483,Planke Steak,8
5994626,0,79.0,5995485,Hakkebøf,3
5994626,0,79.0,5995486,Græsk Bøf (Steak),17
5994626,0,79.0,5995487,Grillspyd 2 stk oksekød,8
5994626,0,79.0,5995488,Stegt Flæsk,5
5994626,0,79.0,5995489,Shawarma Ret,7
5994626,0,79.0,5995490,89a. Kyllinggefilet,3
5994626,0,79.0,5995491,Adana Kebab,3
5994626,0,79.0,5995492,Grillmix,2
5994626,0,79.0,5995493,Cesme Bøf,3
5994626,0,79.0,5995494,Gryde Special,8
5994626,0,79.0,5995496,Entrecote,6
5994626,0,79.0,5995497,Peberbøf,5
5994626,0,79.0,5995498,a. Lammekoteletter 4 stk,3
5994626,0,79.0,5995499,Chicken Dipper 10 stk,23
5994626,0,79.0,5995500,Kylling med Salat,39
5994626,0,79.0,5995501,Kylling uden Tilbehør,6
5994626,0,79.0,5995502,Fiskefilet,5
5994626,0,79.0,5995503,Forårsrulle,6
5994626,0,79.0,5995504,Pommes Frites mellem,222
5994626,0,79.0,5995505,Pommes Frites Stor,159
5994626,0,79.0,5995506,a. Hotdog,101
5994626,0,79.0,5995507,b. Kebab Box,108
5994626,0,79.0,5995508,Spaghetti Bolognese,6
5994626,0,79.0,5995509,Spaghetti Oarbonara,11
5994626,0,79.0,5995510,Spaghetti,1
5994626,0,79.0,5995511,Lasagne,1
5994626,0,79.0,5995512,Lasagne Gorgonzola,2
5994626,0,79.0,5995513,Kødfyldt Tortellini,2
5994626,0,79.0,5995514,Makaroni,4
5994626,0,79.0,5995518,Spaghetti,1
5994626,0,79.0,5995519,Fiskefilet 70,1
5994626,0,79.0,5995520,"Pizza med Tomat, Ost, SKinke",22
5994626,0,79.0,5995521,"Pizza med Tomat, Ost, Kødsauce",3
5994626,0,79.0,5995522,Stor Burger,12
5994626,0,79.0,5995523,Cheese Burger,12
5994626,0,79.0,5995524,Bacon Burger,7
5994626,0,79.0,5995525,Dobbelt Burger,2
5994626,0,79.0,5995526,Kylling Burger,54
5994626,0,79.0,5995528,Med Salat,1
5994626,0,79.0,5995529,Med Kylling & Bacon,18
5994626,0,79.0,5995530,Med Skinke & Rødløg,1
5994626,0,79.0,5995531,Med Tun,4
5994626,0,79.0,5995532,Classic Okse,4
5994626,0,79.0,5995533,Cheese Okse,49
5994626,0,79.0,5995534,Bacon Okse,21
5994626,0,79.0,5995535,Bearnaise Okse,1
5994626,0,79.0,5995536,Værebro Burger,6
5994626,0,79.0,5995537,Hawaii Burger 280g,6
5994626,0,79.0,5995538,Danish Burger,15
5994626,0,79.0,5995539,Banana Split,2
5994626,0,79.0,5995544,Sodavand 0.5,235
5994626,0,79.0,5995545,Sodavand 1.5,91
5994626,0,79.0,5995546,Sodavand 0.25,124
5994626,0,79.0,5995547,øl alm,139
5994626,0,79.0,5995548,øl stærke,11
5994626,0,79.0,5995549,Dåseøl,532
5994626,0,79.0,5995551,"Vodka, Bacardi, Snaps",2
5994626,0,79.0,5995552,Whiskey,2
5994626,0,79.0,5995553,Cigaretter,4
5994626,0,79.0,5995555,a. Barcelona,12
5994626,0,79.0,5995556,b. Kartoffel,22
5994626,0,79.0,5995557,Husets Pizza,72
5994626,0,79.0,5995558,Vesuvio,17
5994626,0,79.0,5995559,Pepperoni,18
5994626,0,79.0,5995560,b. Pepperoni (Halal),11
5994626,0,79.0,5995561,Hawaii,3
5994626,0,79.0,5995562,Napoli,2
5994626,0,79.0,5995563,Grande,4
5994626,0,79.0,5995564,Italiana,6
5994626,0,79.0,5995565,Capriciosa,1
5994626,0,79.0,5995566,Florida,4
5994626,0,79.0,5995568,F9. Husets Bøf,3
5994626,0,79.0,5995569,F10. Fiskefilet,1
5994626,0,79.0,5995570,Big Burger,46
5994626,0,79.0,5995571,Pitabrød,32
5994626,0,79.0,5995572,3 Alm Pizzaer,37
5994626,0,79.0,5995573,2 Alm Pizzaer+ 1.5 Sodavand,2
5994626,0,79.0,5996626,Falafel,19
5994626,0,79.0,5996692,Ost & Bacon,3
5994626,0,79.0,5996693,Ost & Bacon,4
5994626,0,79.0,5996694,"Sm,rm,ktc,chili,mayo",181
5994626,0,79.0,5997114,Ayran,105
5994626,0,79.0,5997116,Kildevand,115
5994626,0,79.0,5997143,Fadøl,252
5994626,0,79.0,5997758,Bearnaise,6
5994626,0,79.0,5998096,Durum menu,17
5994626,0,79.0,5998097,Sandwich menu,8
5994626,254QCCM04968,89.0,5994629,Unspecified,184
5994626,254QCCM04968,89.0,5995392,Margherita,65
5994626,254QCCM04968,89.0,5995393,a. Barcelona,16
5994626,254QCCM04968,89.0,5995394,b. Kartoffel,4
5994626,254QCCM04968,89.0,5995395,Husets Pizza,296
5994626,254QCCM04968,89.0,5995396,Vesuvio,28
5994626,254QCCM04968,89.0,5995397,Pepperoni,59
5994626,254QCCM04968,89.0,5995398,b. Pepperoni (Halal),61
5994626,254QCCM04968,89.0,5995399,Hawaii,27
5994626,254QCCM04968,89.0,5995400,Napoli,1
5994626,254QCCM04968,89.0,5995401,Grande,6
5994626,254QCCM04968,89.0,5995402,Italiana,6
5994626,254QCCM04968,89.0,5995403,Capriciosa,17
5994626,254QCCM04968,89.0,5995404,Florida,24
5994626,254QCCM04968,89.0,5995405,Venus,28
5994626,254QCCM04968,89.0,5995406,F.B,3
5994626,254QCCM04968,89.0,5995407,Pescare,3
5994626,254QCCM04968,89.0,5995408,Vegetariana,18
5994626,254QCCM04968,89.0,5995409,Samosa,15
5994626,254QCCM04968,89.0,5995410,Cimbom,6
5994626,254QCCM04968,89.0,5995411,Elvis,19
5994626,254QCCM04968,89.0,5995412,Mix,2
5994626,254QCCM04968,89.0,5995413,Super Mario,30
5994626,254QCCM04968,89.0,5995414,Amerikano,25
5994626,254QCCM04968,89.0,5995415,Nadia,8
5994626,254QCCM04968,89.0,5995416,Conte,14
5994626,254QCCM04968,89.0,5995418,Pollo,9
5994626,254QCCM04968,89.0,5995419,Værebro,2
5994626,254QCCM04968,89.0,5995420,Super Børge,15
5994626,254QCCM04968,89.0,5995421,Alex,33
5994626,254QCCM04968,89.0,5995422,Sifo,4
5994626,254QCCM04968,89.0,5995423,Rasmus,16
5994626,254QCCM04968,89.0,5995424,Lasse,11
5994626,254QCCM04968,89.0,5995425,Memos,2
5994626,254QCCM04968,89.0,5995426,Figo,4
5994626,254QCCM04968,89.0,5995427,Antonio,16
5994626,254QCCM04968,89.0,5995428,a. Mars,5
5994626,254QCCM04968,89.0,5995429,Calzone,33
5994626,254QCCM04968,89.0,5995430,Spaghetti,5
5994626,254QCCM04968,89.0,5995431,Mama Mia,5
5994626,254QCCM04968,89.0,5995433,UFO,2
5994626,254QCCM04968,89.0,5995434,Matador,8
5994626,254QCCM04968,89.0,5995435,Jalapenos,9
5994626,254QCCM04968,89.0,5995436,Taco,8
5994626,254QCCM04968,89.0,5995437,Mexicana,9
5994626,254QCCM04968,89.0,5995438,Marco,9
5994626,254QCCM04968,89.0,5995439,Tortilla med Kebab,2
5994626,254QCCM04968,89.0,5995440,Tortilla med Kylling,6
5994626,254QCCM04968,89.0,5995441,Tortilla med Hakket Oksekød,1
5994626,254QCCM04968,89.0,5995442,a. Nachos,14
5994626,254QCCM04968,89.0,5995443,Kebab,66
5994626,254QCCM04968,89.0,5995444,Skinke,8
5994626,254QCCM04968,89.0,5995445,Rejer,4
5994626,254QCCM04968,89.0,5995446,Kylling & Bacon,26
5994626,254QCCM04968,89.0,5995447,Kødstrimler,13
5994626,254QCCM04968,89.0,5995448,Falafel,6
5994626,254QCCM04968,89.0,5995449,Græsk Brød,8
5994626,254QCCM04968,89.0,5995451,Alm Extra Tilbehør,7
5994626,254QCCM04968,89.0,5995453,Kebab Almindelig Pitabrød 40,114
5994626,254QCCM04968,89.0,5995454,Kebab Hjemmelavet Pitabrød 55,122
5994626,254QCCM04968,89.0,5995455,Skinke Pitabrød,60
5994626,254QCCM04968,89.0,5995456,Kylling Pitabrød,19
5994626,254QCCM04968,89.0,5995457,Falafel Pitabrød,22
5994626,254QCCM04968,89.0,5995458,Tun Pitabrød,22
5994626,254QCCM04968,89.0,5995459,Græsk Bøf,43
5994626,254QCCM04968,89.0,5995461,Kødstrimler Pitabrød,7
5994626,254QCCM04968,89.0,5995463,Kebab Durum Rulle,132
5994626,254QCCM04968,89.0,5995464,b. Kødstrimler Durum Rulle,10
5994626,254QCCM04968,89.0,5995465,Kylling Durum Rulle,27
5994626,254QCCM04968,89.0,5995467,Tzatziki,3
5994626,254QCCM04968,89.0,5995468,Rejecocktail,1
5994626,254QCCM04968,89.0,5995470,Hvidløgsbrød,5
5994626,254QCCM04968,89.0,5995472,Værebro Mix,3
5994626,254QCCM04968,89.0,5995475,Chili Cheese Nuggets 5 stk,5
5994626,254QCCM04968,89.0,5995477,Kyllingesalat,6
5994626,254QCCM04968,89.0,5995482,Engelsk Bøf,2
5994626,254QCCM04968,89.0,5995483,Planke Steak,8
5994626,254QCCM04968,89.0,5995485,Hakkebøf,3
5994626,254QCCM04968,89.0,5995486,Græsk Bøf (Steak),17
5994626,254QCCM04968,89.0,5995487,Grillspyd 2 stk oksekød,8
5994626,254QCCM04968,89.0,5995488,Stegt Flæsk,5
5994626,254QCCM04968,89.0,5995489,Shawarma Ret,7
5994626,254QCCM04968,89.0,5995490,89a. Kyllinggefilet,3
5994626,254QCCM04968,89.0,5995491,Adana Kebab,3
5994626,254QCCM04968,89.0,5995492,Grillmix,2
5994626,254QCCM04968,89.0,5995493,Cesme Bøf,3
5994626,254QCCM04968,89.0,5995494,Gryde Special,8
5994626,254QCCM04968,89.0,5995496,Entrecote,6
5994626,254QCCM04968,89.0,5995497,Peberbøf,5
5994626,254QCCM04968,89.0,5995498,a. Lammekoteletter 4 stk,3
5994626,254QCCM04968,89.0,5995499,Chicken Dipper 10 stk,23
5994626,254QCCM04968,89.0,5995500,Kylling med Salat,39
5994626,254QCCM04968,89.0,5995501,Kylling uden Tilbehør,6
5994626,254QCCM04968,89.0,5995502,Fiskefilet,5
5994626,254QCCM04968,89.0,5995503,Forårsrulle,6
5994626,254QCCM04968,89.0,5995504,Pommes Frites mellem,222
5994626,254QCCM04968,89.0,5995505,Pommes Frites Stor,159
5994626,254QCCM04968,89.0,5995506,a. Hotdog,101
5994626,254QCCM04968,89.0,5995507,b. Kebab Box,108
5994626,254QCCM04968,89.0,5995508,Spaghetti Bolognese,6
5994626,254QCCM04968,89.0,5995509,Spaghetti Oarbonara,11
5994626,254QCCM04968,89.0,5995510,Spaghetti,1
5994626,254QCCM04968,89.0,5995511,Lasagne,1
5994626,254QCCM04968,89.0,5995512,Lasagne Gorgonzola,2
5994626,254QCCM04968,89.0,5995513,Kødfyldt Tortellini,2
5994626,254QCCM04968,89.0,5995514,Makaroni,4
5994626,254QCCM04968,89.0,5995518,Spaghetti,1
5994626,254QCCM04968,89.0,5995519,Fiskefilet 70,1
5994626,254QCCM04968,89.0,5995520,"Pizza med Tomat, Ost, SKinke",22
5994626,254QCCM04968,89.0,5995521,"Pizza med Tomat, Ost, Kødsauce",3
5994626,254QCCM04968,89.0,5995522,Stor Burger,12
5994626,254QCCM04968,89.0,5995523,Cheese Burger,12
5994626,254QCCM04968,89.0,5995524,Bacon Burger,7
5994626,254QCCM04968,89.0,5995525,Dobbelt Burger,2
5994626,254QCCM04968,89.0,5995526,Kylling Burger,54
5994626,254QCCM04968,89.0,5995528,Med Salat,1
5994626,254QCCM04968,89.0,5995529,Med Kylling & Bacon,18
5994626,254QCCM04968,89.0,5995530,Med Skinke & Rødløg,1
5994626,254QCCM04968,89.0,5995531,Med Tun,4
5994626,254QCCM04968,89.0,5995532,Classic Okse,4
5994626,254QCCM04968,89.0,5995533,Cheese Okse,49
5994626,254QCCM04968,89.0,5995534,Bacon Okse,21
5994626,254QCCM04968,89.0,5995535,Bearnaise Okse,1
5994626,254QCCM04968,89.0,5995536,Værebro Burger,6
5994626,254QCCM04968,89.0,5995537,Hawaii Burger 280g,6
5994626,254QCCM04968,89.0,5995538,Danish Burger,15
5994626,254QCCM04968,89.0,5995539,Banana Split,2
5994626,254QCCM04968,89.0,5995544,Sodavand 0.5,235
5994626,254QCCM04968,89.0,5995545,Sodavand 1.5,91
5994626,254QCCM04968,89.0,5995546,Sodavand 0.25,124
5994626,254QCCM04968,89.0,5995547,øl alm,139
5994626,254QCCM04968,89.0,5995548,øl stærke,11
5994626,254QCCM04968,89.0,5995549,Dåseøl,532
5994626,254QCCM04968,89.0,5995551,"Vodka, Bacardi, Snaps",2
5994626,254QCCM04968,89.0,5995552,Whiskey,2
5994626,254QCCM04968,89.0,5995553,Cigaretter,4
5994626,254QCCM04968,89.0,5995555,a. Barcelona,12
5994626,254QCCM04968,89.0,5995556,b. Kartoffel,22
5994626,254QCCM04968,89.0,5995557,Husets Pizza,72
5994626,254QCCM04968,89.0,5995558,Vesuvio,17
5994626,254QCCM04968,89.0,5995559,Pepperoni,18
5994626,254QCCM04968,89.0,5995560,b. Pepperoni (Halal),11
5994626,254QCCM04968,89.0,5995561,Hawaii,3
5994626,254QCCM04968,89.0,5995562,Napoli,2
5994626,254QCCM04968,89.0,5995563,Grande,4
5994626,254QCCM04968,89.0,5995564,Italiana,6
5994626,254QCCM04968,89.0,5995565,Capriciosa,1
5994626,254QCCM04968,89.0,5995566,Florida,4
5994626,254QCCM04968,89.0,5995568,F9. Husets Bøf,3
5994626,254QCCM04968,89.0,5995569,F10. Fiskefilet,1
5994626,254QCCM04968,89.0,5995570,Big Burger,46
5994626,254QCCM04968,89.0,5995571,Pitabrød,32
5994626,254QCCM04968,89.0,5995572,3 Alm Pizzaer,37
5994626,254QCCM04968,89.0,5995573,2 Alm Pizzaer+ 1.5 Sodavand,2
5994626,254QCCM04968,89.0,5996626,Falafel,19
5994626,254QCCM04968,89.0,5996692,Ost & Bacon,3
5994626,254QCCM04968,89.0,5996693,Ost & Bacon,4
5994626,254QCCM04968,89.0,5996694,"Sm,rm,ktc,chili,mayo",181
5994626,254QCCM04968,89.0,5997114,Ayran,105
5994626,254QCCM04968,89.0,5997116,Kildevand,115
5994626,254QCCM04968,89.0,5997143,Fadøl,252
5994626,254QCCM04968,89.0,5997758,Bearnaise,6
5994626,254QCCM04968,89.0,5998096,Durum menu,17
5994626,254QCCM04968,89.0,5998097,Sandwich menu,8
5994890,,,5994893,Unspecified,8
5994890,,,5994916,Alm øl,5
5994890,,,5994924,Rød/Rose'/Hvidvin,1
5994890,,,5994929,Lux Fadøl Stor,1
5994890,,,5994937,Nødder,1
5994890,,,5994971,Dobbelt Irish Coffee,1
5994890,,,5994997,Sodavand (ansat),1
5994890,,,5997677,Sodavand,53
5994890,,,5997678,Fadøl 50 cl,166
5994890,,,5997679,Vand,56
5994890,,,5997680,Chips,10
5995723,0,8.0,5995726,Unspecified,573
5995723,0,8.0,6001573,Alm Pita Kebab,88
5995723,0,8.0,6001574,Alm Pita Kylling,45
5995723,0,8.0,6001575,Alm Pita Falafel 🥙,23
5995723,0,8.0,6001576,Shawarma Pita's,2
5995723,0,8.0,6001577,Alm Pita Mix,8
5995723,0,8.0,6001578,Kebab Durum,250
5995723,0,8.0,6001579,Kylling  Durum,117
5995723,0,8.0,6001580,Falafel  Durum,51
5995723,0,8.0,6001581,Shawarma Durum,775
5995723,0,8.0,6001582,Mix Durum,103
5995723,0,8.0,6001588,Kebab Bowl,139
5995723,0,8.0,6001589,Kylling Bowl,112
5995723,0,8.0,6001590,Falafel Bowl,22
5995723,0,8.0,6001591,Shawarma Bowl,486
5995723,0,8.0,6001592,Mix Bowl,113
5995723,0,8.0,6001593,Kebab Tyrkisk Brød,46
5995723,0,8.0,6001594,Kylling Tyrkisk Brød,28
5995723,0,8.0,6001595,Falafel Tyrkisk Brød,18
5995723,0,8.0,6001596,Shawarma Tyrkisk Brød,165
5995723,0,8.0,6001597,Mix Tyrkisk Brød,20
5995723,0,8.0,6001598,Pommes,318
5995723,0,8.0,6001599,Tenders,176
5995723,0,8.0,6001602,Falafel,40
5995723,0,8.0,6001603,Dåsesodavand,703
5995723,0,8.0,6001604,Ayran,95
5995723,0,8.0,6001605,Kildevand,60
5995723,0,8.0,6011066,Habanero Cheese,30
5995723,0,8.0,6011070,Signature Mayo,155
5995723,0,8.0,6011071,Chili Mayo,157
5995723,0,8.0,6011072,Mayo,107
5995723,0,8.0,6011073,Ketchup,13
5995723,0,8.0,6011074,Chili,108
5995723,0,8.0,6011323,Alm Pita Shawarma,224
5995723,0,8.0,6011325,Hj pita Kebab,425
5995723,0,8.0,6011326,Hj Pita Shawarma,1600
5995723,0,8.0,6011327,Hj Pita Kylling,253
5995723,0,8.0,6011328,Hj Pita Falafel,107
5995723,0,8.0,6011329,Hj Pita Mix,37
5995723,0,8.0,6011370,Hjemmelavet Brød (Kun brød),43
5995723,0,8.0,6011388,Nuggets menu,60
5995723,0,8.0,6012530,Hj Pita Mix (sh+kyll),87
5995723,0,8.0,6012533,Hj Pita Mix(Keb+Kyll),24
5995723,0,8.0,6012602,Hj pita Mix(Sh+Keb),11
5995723,0,8.0,6012603,Humus,3
5995723,0,8.0,6014490,Chunks,4
5995723,0,8.0,6014757,Nuggets,3
5995723,0,32.0,5995726,Unspecified,573
5995723,0,32.0,6001573,Alm Pita Kebab,88
5995723,0,32.0,6001574,Alm Pita Kylling,45
5995723,0,32.0,6001575,Alm Pita Falafel 🥙,23
5995723,0,32.0,6001576,Shawarma Pita's,2
5995723,0,32.0,6001577,Alm Pita Mix,8
5995723,0,32.0,6001578,Kebab Durum,250
5995723,0,32.0,6001579,Kylling  Durum,117
5995723,0,32.0,6001580,Falafel  Durum,51
5995723,0,32.0,6001581,Shawarma Durum,775
5995723,0,32.0,6001582,Mix Durum,103
5995723,0,32.0,6001588,Kebab Bowl,139
5995723,0,32.0,6001589,Kylling Bowl,112
5995723,0,32.0,6001590,Falafel Bowl,22
5995723,0,32.0,6001591,Shawarma Bowl,486
5995723,0,32.0,6001592,Mix Bowl,113
5995723,0,32.0,6001593,Kebab Tyrkisk Brød,46
5995723,0,32.0,6001594,Kylling Tyrkisk Brød,28
5995723,0,32.0,6001595,Falafel Tyrkisk Brød,18
5995723,0,32.0,6001596,Shawarma Tyrkisk Brød,165
5995723,0,32.0,6001597,Mix Tyrkisk Brød,20
5995723,0,32.0,6001598,Pommes,318
5995723,0,32.0,6001599,Tenders,176
5995723,0,32.0,6001602,Falafel,40
5995723,0,32.0,6001603,Dåsesodavand,703
5995723,0,32.0,6001604,Ayran,95
5995723,0,32.0,6001605,Kildevand,60
5995723,0,32.0,6011066,Habanero Cheese,30
5995723,0,32.0,6011070,Signature Mayo,155
5995723,0,32.0,6011071,Chili Mayo,157
5995723,0,32.0,6011072,Mayo,107
5995723,0,32.0,6011073,Ketchup,13
5995723,0,32.0,6011074,Chili,108
5995723,0,32.0,6011323,Alm Pita Shawarma,224
5995723,0,32.0,6011325,Hj pita Kebab,425
5995723,0,32.0,6011326,Hj Pita Shawarma,1600
5995723,0,32.0,6011327,Hj Pita Kylling,253
5995723,0,32.0,6011328,Hj Pita Falafel,107
5995723,0,32.0,6011329,Hj Pita Mix,37
5995723,0,32.0,6011370,Hjemmelavet Brød (Kun brød),43
5995723,0,32.0,6011388,Nuggets menu,60
5995723,0,32.0,6012530,Hj Pita Mix (sh+kyll),87
5995723,0,32.0,6012533,Hj Pita Mix(Keb+Kyll),24
5995723,0,32.0,6012602,Hj pita Mix(Sh+Keb),11
5995723,0,32.0,6012603,Humus,3
5995723,0,32.0,6014490,Chunks,4
5995723,0,32.0,6014757,Nuggets,3
5995723,253WCCM04186,101.0,5995726,Unspecified,573
5995723,253WCCM04186,101.0,6001573,Alm Pita Kebab,88
5995723,253WCCM04186,101.0,6001574,Alm Pita Kylling,45
5995723,253WCCM04186,101.0,6001575,Alm Pita Falafel 🥙,23
5995723,253WCCM04186,101.0,6001576,Shawarma Pita's,2
5995723,253WCCM04186,101.0,6001577,Alm Pita Mix,8
5995723,253WCCM04186,101.0,6001578,Kebab Durum,250
5995723,253WCCM04186,101.0,6001579,Kylling  Durum,117
5995723,253WCCM04186,101.0,6001580,Falafel  Durum,51
5995723,253WCCM04186,101.0,6001581,Shawarma Durum,775
5995723,253WCCM04186,101.0,6001582,Mix Durum,103
5995723,253WCCM04186,101.0,6001588,Kebab Bowl,139
5995723,253WCCM04186,101.0,6001589,Kylling Bowl,112
5995723,253WCCM04186,101.0,6001590,Falafel Bowl,22
5995723,253WCCM04186,101.0,6001591,Shawarma Bowl,486
5995723,253WCCM04186,101.0,6001592,Mix Bowl,113
5995723,253WCCM04186,101.0,6001593,Kebab Tyrkisk Brød,46
5995723,253WCCM04186,101.0,6001594,Kylling Tyrkisk Brød,28
5995723,253WCCM04186,101.0,6001595,Falafel Tyrkisk Brød,18
5995723,253WCCM04186,101.0,6001596,Shawarma Tyrkisk Brød,165
5995723,253WCCM04186,101.0,6001597,Mix Tyrkisk Brød,20
5995723,253WCCM04186,101.0,6001598,Pommes,318
5995723,253WCCM04186,101.0,6001599,Tenders,176
5995723,253WCCM04186,101.0,6001602,Falafel,40
5995723,253WCCM04186,101.0,6001603,Dåsesodavand,703
5995723,253WCCM04186,101.0,6001604,Ayran,95
5995723,253WCCM04186,101.0,6001605,Kildevand,60
5995723,253WCCM04186,101.0,6011066,Habanero Cheese,30
5995723,253WCCM04186,101.0,6011070,Signature Mayo,155
5995723,253WCCM04186,101.0,6011071,Chili Mayo,157
5995723,253WCCM04186,101.0,6011072,Mayo,107
5995723,253WCCM04186,101.0,6011073,Ketchup,13
5995723,253WCCM04186,101.0,6011074,Chili,108
5995723,253WCCM04186,101.0,6011323,Alm Pita Shawarma,224
5995723,253WCCM04186,101.0,6011325,Hj pita Kebab,425
5995723,253WCCM04186,101.0,6011326,Hj Pita Shawarma,1600
5995723,253WCCM04186,101.0,6011327,Hj Pita Kylling,253
5995723,253WCCM04186,101.0,6011328,Hj Pita Falafel,107
5995723,253WCCM04186,101.0,6011329,Hj Pita Mix,37
5995723,253WCCM04186,101.0,6011370,Hjemmelavet Brød (Kun brød),43
5995723,253WCCM04186,101.0,6011388,Nuggets menu,60
5995723,253WCCM04186,101.0,6012530,Hj Pita Mix (sh+kyll),87
5995723,253WCCM04186,101.0,6012533,Hj Pita Mix(Keb+Kyll),24
5995723,253WCCM04186,101.0,6012602,Hj pita Mix(Sh+Keb),11
5995723,253WCCM04186,101.0,6012603,Humus,3
5995723,253WCCM04186,101.0,6014490,Chunks,4
5995723,253WCCM04186,101.0,6014757,Nuggets,3
5996413,,,5996416,Unspecified,169
5996413,,,6006004,Durum Pulled Chicken,421
5996413,,,6006005,Durum Kofte,99
5996413,,,6006006,Durum Sucuk,7
5996413,,,6006007,Durum Falafel,47
5996413,,,6006008,Durum Halloumi,92
5996413,,,6006009,Durum Mix,91
5996413,,,6006010,Pulled Chicken Durum Menu,79
5996413,,,6006011,Kofte Durum Menu,20
5996413,,,6006012,Sucuk Durum Menu,2
5996413,,,6006013,Falafel Durum Menu,8
5996413,,,6006014,Halloumi Durum Menu,7
5996413,,,6006015,Mix Durum Menu,18
5996413,,,6006016,Pita Kylling,156
5996413,,,6006017,Pita Kofte,34
5996413,,,6006018,Pita Sucuk,5
5996413,,,6006019,Pita Halloumi,35
5996413,,,6006020,Pita Falafel,21
5996413,,,6006021,Pita Mix,18
5996413,,,6006022,Pita Menu,18
5996413,,,6006023,Pulled Kylling Bowl,871
5996413,,,6006024,Kofte Bowl,166
5996413,,,6006025,Sucuk Bowl,5
5996413,,,6006026,Falafel Bowl,63
5996413,,,6006027,Halloumi Bowl,111
5996413,,,6006028,Mix Bowl,311
5996413,,,6006029,Pulled Kylling Pita Menu,15
5996413,,,6006033,Kofte Pita Menu,6
5996413,,,6006034,1/2 Grillkylling,18
5996413,,,6006035,1/2 Grillkylling & Salat,27
5996413,,,6006036,1/2 Grillkylling & Ris,47
5996413,,,6006037,1/2 Grillkylling & Pommes Frites,37
5996413,,,6006038,Pulled Chicken & Ris,4
5996413,,,6006039,1/2 Grillkylling Menu,41
5996413,,,6006040,1/1 Grillkylling Menu,11
5996413,,,6006041,Pommes Frites,190
5996413,,,6006042,Bulgur,3
5996413,,,6006043,Hummus,2
5996413,,,6006044,Tzatziki,1
5996413,,,6006045,Ris,4
5996413,,,6006046,Salat,9
5996413,,,6006047,Hel Grillkylling,16
5996413,,,6006048,Halv Grillkylling,12
5996413,,,6006049,Salatmayonnaise,67
5996413,,,6006050,Chilimayonnaie,21
5996413,,,6006051,Remoulade,5
5996413,,,6006052,Ketchup,11
5996413,,,6006053,Chili,1
5996413,,,6006054,Hummus,2
5996413,,,6006057,"Coca Cola (0,33l)",678
5996413,,,6006058,"Caca Cola Zero (0, 33l)",187
5996413,,,6006059,"Faxe Kondi (0, 33l)",107
5996413,,,6006060,"Fanta Orange (0, 33l)",17
5996413,,,6006061,"Pepsi Max (0, 33l)",20
5996413,,,6006062,"Gazoz (0, 33l)",149
5996413,,,6006063,"Ramlosa Citrus (0, 33l)",96
5996413,,,6006064,"Ramlosa (0,33 l)",11
5996413,,,6006065,"Kildevand (0, 5l)",2
5996413,,,6006066,"Ayran (0, 25 l)",3
5996413,,,6008090,Pita,70
5996413,,,6008091,Durum,175
5996413,,,6008092,Bowls,270
5996602,,,5996605,Unspecified,6
5996602,,,5996618,Overlæbe,1
5996602,,,5996624,Hage,1
5996602,,,5997193,Helkrops - tilbud,1
5996712,,,5996715,Unspecified,193
5996712,,,5996871,0. Margherita,23
5996712,,,5996872,1. Pepperoni,26
5996712,,,5996873,2. Kundens Humør,55
5996712,,,5996874,3. Hawaii,13
5996712,,,5996875,4. Vegetar,4
5996712,,,5996876,5. Alando,13
5996712,,,5996877,6. Diavola,3
5996712,,,5996878,7. Carne,9
5996712,,,5996879,8. Contadina,1
5996712,,,5996880,9. Rossa,1
5996712,,,5996881,10. Gamberi Tonno,1
5996712,,,5996882,11. Italito,1
5996712,,,5996883,12. Mix Stærk,8
5996712,,,5996884,13. Kebab Piccante,1
5996712,,,5996885,14. Carne Pepperoni,2
5996712,,,5996886,15. Milano,21
5996712,,,5996887,16. Napoli,14
5996712,,,5996888,17. Venedig,11
5996712,,,5996890,19. Bresaola Pesto,3
5996712,,,5996891,20. Bresaola Pomodo,4
5996712,,,5996892,21. Bresaola Funghi,1
5996712,,,5996893,22. Pollo Carciofi,4
5996712,,,5996895,24. Pollo Gorgonzola,2
5996712,,,5996896,25. Pollo Asparagi,1
5996712,,,5996897,26. Solomoi,4
5996712,,,5996900,29. Salsiccia,1
5996712,,,5996901,30. Piccante,2
5996712,,,5996903,32. Carne Pepperoni,3
5996712,,,5996904,33. Patate,2
5996712,,,5996905,34. Ortolana,1
5996712,,,5996906,35. Zanitos,4
5996712,,,5996907,36. Kartoffel Pizza,7
5996712,,,5996908,37. Quattro Formaggi,2
5996712,,,5996909,38. Odin,59
5996712,,,5996910,39. Chicken,3
5996712,,,5996911,40. Skinke Bacon,1
5996712,,,5996912,41. Odense,5
5996712,,,5996914,43. Ripiena Spinaci,2
5996712,,,5996915,44. Ripiena Kebab,2
5996712,,,5996916,45. Batman,1
5996712,,,5996918,47. Pokemon,1
5996712,,,5996923,52. Cheese burger,13
5996712,,,5996924,53. Bacon Cheese burger,3
5996712,,,5996927,56. Vegetar burger,2
5996712,,,5996929,58. Carbonara,4
5996712,,,5996930,59. Kylling,1
5996712,,,5996932,61. Tigerrejer,2
5996712,,,5996933,62. ½ KYLLING,4
